id,category,iface_dx,bolt_dmax,bolt_d0,bolt_d1,bolt_d2,bolt_d3,n_support,n_load,outlier
165,block,0.4700795245458803,3.8019920279557264,3.0125293381018654,3.8019920279557264,3.035892768798342,3.22711343384491,752,508,False
166,flat,0.6453390228721803,1.9933069928437424,1.0063484006072074,1.9933069928437424,1.036719679156098,1.0602939834725307,1047,710,False
167,block,0.38616269651594964,2.9321648425583606,2.181746122166676,2.9321648425583606,2.2039473639631284,2.262351320574572,597,1942,False
169,flat,3.3869077745513976,2.523097761201511,0.9802597161988212,2.523097761201511,0.6149161145792025,0.0769507311367772,460,370,True
170,block,0.6177813285978615,1.9514038013731563,0.31747320803406437,1.9514038013731563,0.3194190597618568,0.2602595098521327,412,738,False
171,flat,0.493492140377798,1.771446898940962,0.3345676409936194,1.771446898940962,0.28474982169922736,0.20056003888146756,473,345,False
173,flat,0.2614432251157091,1.6546462024559792,0.47940377184981847,1.6546462024559792,0.5248455036168553,0.45806704524694597,793,487,False
174,flat,0.41167660502023623,1.9928334799201084,0.3508357476570969,1.9928334799201084,0.32180986533338546,0.4017057755828354,405,705,False
175,flat,0.7880075585231,1.8014158272364593,0.37341625578349774,1.8014158272364593,0.34780640728454393,0.2278678484044727,425,327,False
177,block,12.118281021979547,2.340394743080117,1.525772935589646,2.340394743080117,1.333092593519611,1.3527063240231547,533,774,True
180,block,0.4374538953102385,7.621132411010633,7.621132411010633,7.617211360254528,7.265854395505635,7.437259114109909,1053,769,True
181,block,0.43040471735448005,1.8054822829763018,0.3553688136180512,1.8054822829763018,0.30338703213531876,0.1694260579122351,434,721,False
182,block,0.3844583381712816,1.8041914231905056,0.45684110076224377,1.8041914231905056,0.3431652107609987,0.2026171629505678,416,1919,False
183,block,0.3639858327028177,1.7740640756778303,0.38528225864843946,1.7740640756778303,0.2690772428287768,0.17122388372642286,438,334,False
185,block,0.3016552869540522,2.359006750121307,1.6244104030649793,2.359006750121307,1.5518016517881972,1.524305618728457,1170,757,False
186,block,0.3931801119327489,1.7447941502311528,0.3450993788486322,1.7447941502311528,0.3060858634241366,0.2716268348664518,426,754,False
187,butterfly,1.1908386177390888,1.7925690388537108,0.29476271495975814,1.7925690388537108,0.27393088953829914,0.11056529722625029,454,976,False
191,flat,0.3583205785708046,1.6555841933135091,0.34442543218761135,1.6555841933135091,0.30608640873102666,0.24119242924754664,428,754,False
192,flat,0.3583205785708046,1.6555841933135091,0.34442543218761135,1.6555841933135091,0.30608640873102666,0.24119242924754664,428,754,False
193,flat,0.2914766454911684,2.3589313469288147,1.6244124118007566,2.3589313469288147,1.5518166821465966,1.5243377241032037,1170,759,False
194,flat,0.2832764792277022,1.8069132322655836,0.41640292416152647,1.8069132322655836,0.341784183514538,0.21441618553742156,423,736,False
195,flat,0.4583557512491239,1.8174356227317967,0.31789854351869656,1.8174356227317967,0.29302236662705206,0.15538184858686885,429,719,False
196,arch,5.328523963104149,4.867460843874588,0.2991134066933048,4.867460843874588,0.39765819823908855,0.2676135423279182,436,1041,True
197,flat,5.538202541225983,2.439808651454301,1.5569255077984778,2.439808651454301,1.5177572353843143,1.5186796185754132,558,1715,True
198,flat,0.34654165606064014,1.73038168834938,0.35660087108660443,1.73038168834938,0.36325544506532853,0.23622764916965183,419,633,False
199,flat,0.8169991122493288,1.802458602177783,0.36400912832770604,1.802458602177783,0.3020730356841472,0.18269974833677358,443,680,False
200,flat,1.419976671107805,1.7641606439657413,0.20012821483888704,1.7641606439657413,0.4580926476689113,0.27177976817440297,415,626,False
202,arch,0.4829720990693231,1.771158578941826,0.3207380455648401,1.771158578941826,0.24162506010123574,0.17462074626789284,436,727,False
204,flat,8.243736394180283,2.3599607153423934,1.517096491768906,2.3599607153423934,1.5150772269151331,1.4337636367627231,297,1715,True
205,flat,0.4534221168216935,1.8356860952835188,0.2963562542888346,1.8356860952835188,0.2976329246223582,0.20271318950701386,432,714,False
206,flat,0.38383884759506387,1.7982569664557075,0.4261010688417917,1.7982569664557075,0.2952272794065131,0.1575408806352724,428,741,False
207,butterfly,0.4047122613750965,1.794007443960859,0.37801991127691925,1.794007443960859,0.2857109077119036,0.15746767088101907,431,1608,False
208,flat,0.3932321817336588,1.6182382728357956,0.313489712643865,1.6182382728357956,0.4257075580294928,0.19045544482416032,427,1043,False
209,block,0.2711408456056948,1.7054837160220244,0.3344192850742679,1.7054837160220244,0.2773534412058915,0.23280404891198694,427,739,False
211,block,0.49071046184501016,1.8336189445453337,0.35029189165503233,1.8336189445453337,0.29155526991661534,0.15842185755013952,431,734,False
213,flat,1.306099906184791,1.6604304501236071,0.35035671697672016,1.6604304501236071,0.2790793710176189,0.21385656755743482,443,656,False
214,block,0.7745882915471939,1.914812332066801,0.4459789174909597,1.914812332066801,0.26549499297836865,0.1874656849684338,422,655,False
217,block,0.2168713770429389,1.7883691082219753,0.32201807343954564,1.7883691082219753,0.30908365622069556,0.37461275772178554,425,659,False
220,block,0.45916239483027965,1.7901357051862594,0.3365460195681731,1.7901357051862594,0.31344569922443427,0.23605797761937228,428,264,False
221,other,0.2864401499688396,1.626522531007988,0.19368159353450637,1.626522531007988,0.45318601960230115,0.2386528602245729,391,339,False
223,flat,12.933208908664598,2.3650338107509477,1.5241464449670639,2.3650338107509477,1.48372230041702,1.4644900363524553,301,348,True
225,flat,0.5375381503860927,1.750775116269792,0.24868400061048568,1.750775116269792,0.27206767833156553,0.22870842572320432,428,754,False
228,arch,5.169404707216485,5.059736341721945,0.9393276537345642,5.059736341721945,0.9283761466909893,0.9250453981388694,545,445,True
229,flat,0.4317421917563798,1.8135983502308073,0.40882175437517965,1.8135983502308073,0.3438058703455354,0.2753288784752806,421,714,False
230,block,0.31252830635329387,1.6993178677569065,0.4665858078091632,1.6993178677569065,0.26055089975670487,0.19103151565369872,429,617,False
233,block,0.7976929629222517,1.8249325239059428,0.32441752718814415,1.8249325239059428,0.27827724688004835,0.2035971468406582,411,724,False
234,beam,0.2733519299132904,1.859349768287358,0.2906899145423745,1.859349768287358,0.2973754514094134,0.06842271553690776,1868,650,False
235,flat,0.28815630831744354,1.9452946810647038,0.2665088639134792,1.9452946810647038,0.29095862908599074,0.22377470898194032,430,741,False
236,beam,0.5114574224666633,2.129766132531697,1.1068732961973726,2.129766132531697,1.0964215452602095,1.0999049366371196,348,268,False
237,block,0.4289434824174007,2.1836590096279234,1.248741156271236,2.1836590096279234,1.207341508142391,1.1740226888642695,1159,631,False
238,block,0.47269299526834135,1.7909424063473938,0.2935099671507509,1.7909424063473938,0.23760052966494996,0.011428430047816409,464,675,False
240,flat,0.11957478039184542,1.7727792664701079,0.26615854922535476,1.7727792664701079,0.2886247616776468,0.21026724782749456,436,736,False
241,flat,0.4238713896932646,1.7918726199981487,0.3889580604056757,1.7918726199981487,0.4639737530150172,0.23583801466417778,431,348,False
242,flat,0.3843689525168618,2.4218292574860825,1.6409209182525308,2.4218292574860825,1.5973258568242887,1.5787597802026168,1061,332,False
245,flat,0.32385362270057927,1.7981983003645396,0.4026839309291991,1.7981983003645396,0.26101040112439233,0.19082506815706102,425,676,False
246,flat,0.41874572329943294,2.3457220190003527,1.5876840704507424,2.3457220190003527,1.6185343270112666,1.560242005403048,301,333,False
247,beam,0.375147535817485,1.7967548653736811,0.3854474295801494,1.7967548653736811,0.36685614945125583,0.19723434419397762,436,665,False
248,block,0.9744225743474025,1.9383107422982322,0.3656370186859077,1.9383107422982322,0.26367136921773077,0.26258398641594904,422,993,False
249,flat,0.5750846375721425,1.7632897135444188,0.32204053604004657,1.7632897135444188,0.3366415117102162,0.18871521184555534,431,704,False
252,block,2.9141453985392487,1.755852782875829,0.39054210394264305,1.755852782875829,0.3315877423445134,0.26247146387441733,422,858,True
254,block,0.3252548341903215,1.415215336872602,0.6834397549510058,1.415215336872602,0.8840797921521613,0.7435722889847861,528,705,False
255,flat,2.08082676136227,1.8223934453173136,0.323141877155953,1.8223934453173136,0.2727498254501026,0.10153171734296845,423,1631,True
256,butterfly,0.2811699298719056,1.7556140389840684,0.4286218583294799,1.7556140389840684,0.5687465463109466,0.4485380271503029,399,737,False
257,butterfly,0.319207824444005,1.7800044896571643,0.3748270602658227,1.7800044896571643,0.4442804692199488,0.35875577210417714,425,762,False
258,flat,0.3250233151491109,2.0598523452896376,1.0056467327715148,2.0598523452896376,1.0680589054013725,0.9720197868603507,517,706,False
259,block,0.384647630663043,1.9822380545754315,0.9581392515985796,1.9822380545754315,0.8954074616095166,0.8599910313360992,516,739,False
261,flat,7.5575767446369255,1.969000557731864,1.035949450969388,1.969000557731864,0.9474443341080845,1.0051407059722002,519,480,True
262,flat,7.543779445929226,1.9839561889814306,0.9610931342632352,1.9839561889814306,0.9108061462973555,1.0187686204557647,519,476,True
266,butterfly,0.4984235588411886,1.7610350846895493,0.40347245748199123,1.7610350846895493,0.4682676820600062,0.4488350987716406,388,683,False
267,block,0.5281249616963412,1.8628798829067144,0.3905327071038121,1.8628798829067144,0.3433800845712942,0.25754327951004424,429,711,False
268,flat,0.3458407644581712,1.8504004432905525,0.39069372753029075,1.8504004432905525,0.3556892065772672,0.2513676932142811,433,357,False
269,flat,0.3269134168069274,1.8141910409903164,0.36713834918175114,1.8141910409903164,0.251568567252667,0.2051608969085657,428,780,False
270,arch,0.44315413201806475,1.8690754039219348,0.6322435460195743,1.8690754039219348,0.5878448756200646,0.5387089534479359,1819,1705,False
271,flat,9.525559517609247,6.606610522055397,4.005571506139103,6.606610522055397,4.042446213616027,4.024768444887667,1494,1048,True
275,block,0.5489763269053972,1.8047158899209177,0.33759814200944444,1.8047158899209177,0.25376936420234525,0.18030696772886473,434,756,False
279,beam,2.77585995600337,2.129791286696623,0.8629234454034712,2.129791286696623,0.9191869415471697,0.8385417693382017,502,303,True
280,flat,0.4437123901635433,1.6535617018890618,0.14633561638225515,1.6535617018890618,0.295020616984701,0.06791530515357437,463,352,False
281,block,0.4890801681426525,2.568033158802325,1.6833411420665931,2.568033158802325,1.8005402034991076,1.7777746175688314,1196,627,False
282,block,0.4185968874616665,1.8267810319572086,0.3535746479776341,1.8267810319572086,0.3348140224364051,0.18810136356387472,428,558,False
284,block,0.9824041161949271,1.8388398207140355,0.3673433258960479,1.8388398207140355,0.3974470009690913,0.20857901095786968,431,658,False
285,arch,0.7224455548981024,1.8207586598603145,0.4021559251330225,1.8207586598603145,0.41301835228777933,0.5636979188251245,447,732,False
289,flat,0.5525164859187744,1.9854109749756612,0.3027814033227791,1.9854109749756612,0.3667169811934248,0.18702520748289198,422,755,False
290,flat,0.47851508448317176,1.800872744613256,0.34779266179091745,1.800872744613256,0.3184544107901447,0.18524676175029786,454,562,False
291,flat,0.6082689590831689,2.42862566849815,0.9290165981598992,2.42862566849815,0.38436055548031134,0.13908269762847092,421,315,False
295,beam,0.4865040836594746,1.7115268133908288,0.26893243735639816,1.7115268133908288,0.27573540344932107,0.09300189191356023,445,553,False
296,arch,0.34310563733645666,1.7699756649494847,0.3095731888806941,1.7699756649494847,0.30872968734327055,0.1831920666207459,432,715,False
297,flat,0.38812175917110037,7.573485462366157,7.379820589928669,7.573485462366157,7.4677471150629975,7.400187546273987,1024,331,True
302,flat,0.3961346636514531,2.382612171908524,0.7992016597067135,2.382612171908524,0.3973152198347661,0.10671041137131201,341,328,False
306,flat,0.7031512250986741,1.9457267287279203,0.6181412931095983,1.9457267287279203,0.635567170600119,0.5454836013011827,361,1056,False
308,flat,0.4542338019531472,2.1483960001270233,1.1825986854873864,2.1483960001270233,1.1338691269027108,1.113391808996716,1701,1692,False
309,flat,0.4542338019531472,2.1350423999252657,1.1825986854873864,2.1350423999252657,1.1338691269027108,1.113391808996716,1697,1692,False
310,arch,1.7958118854128888,1.8383194252321273,0.23805749764002437,1.8383194252321273,0.29105254901026745,0.046897029432509736,441,222,False
311,flat,1.4318229655868329,2.181378989060778,1.0926331202676354,2.181378989060778,0.9948501353372662,0.9704850053429943,456,1039,False
312,arch,0.4273167411699963,3.0250566139678026,0.2403168446678985,1.8136448127078533,1.328492870306698,3.0250566139678026,349,700,False
316,block,0.5633654450555254,1.807169462161504,0.30464826734157,1.807169462161504,0.30819958614624426,0.18558188844963774,437,672,False
318,flat,0.5989264171279122,2.1145074064127294,0.8040514591818253,2.1145074064127294,1.0882122684058035,1.0183904858230268,673,371,False
319,flat,0.5819797888224241,1.7300512406326725,0.37314654317110535,1.7300512406326725,0.2933330823652916,0.06893380685107212,453,513,False
320,block,0.3341352556044994,1.8040868768975606,0.3536630204163918,1.8040868768975606,0.2822735593543016,0.2639249083941853,450,580,False
321,block,0.6327789352925722,1.7999923218918745,0.3222906086218776,1.7999923218918745,0.31000275594189736,0.17265465983005718,434,621,False
322,butterfly,0.3457945451800468,1.720002434961269,0.36103910989526344,1.720002434961269,0.35053511053055186,0.1803978075039832,440,651,False
323,butterfly,0.4306086211239751,1.7994503543243123,0.3617922108693694,1.7994503543243123,0.3044784023400017,0.18196456303369754,443,618,False
324,arch,0.7200233705282997,1.7735066131903214,0.29271198109358276,1.7735066131903214,0.18499562271883327,0.07704416950647634,448,238,False
325,block,0.3203967110670978,2.3326010064618994,1.5719377022264205,2.3326010064618994,1.528357277801402,1.500149162103247,1165,621,False
329,block,0.4687910233529312,1.8447725042146563,0.3880743489091803,1.8447725042146563,0.3305763331719516,0.23578064529574153,420,1048,False
331,block,0.500049417989881,1.8244629664786909,0.560764923289169,1.8244629664786909,0.2848369344618281,0.1900076400222843,424,613,False
332,flat,0.3929053139664659,2.064052058401805,0.9608748790628455,2.064052058401805,0.9440810383969656,0.9674303759938524,807,1027,False
335,block,0.4414911459634536,1.8798711885194699,0.41482577692046124,1.8798711885194699,0.4649632549559542,0.2707490864952196,418,542,False
336,block,0.4414911459634536,1.8798711885194699,0.41482577692046124,1.8798711885194699,0.4649632549559542,0.2707490864952196,418,542,False
337,butterfly,1.2737540021625242,4.66747365061071,2.3111525942661206,4.66747365061071,3.082044741798286,2.223121861520219,1878,960,False
339,flat,0.6357203437481083,1.8293569264953244,0.34500726581629354,1.8293569264953244,0.32770072829762753,0.15728514222705517,432,729,False
342,arch,0.20886282284008706,1.6920008131170727,0.5363235610052914,1.6920008131170727,0.25190176396306807,0.17576594299182538,414,592,False
345,flat,0.7257946083216719,1.7038696417361097,0.2497849642500172,1.7038696417361097,0.36693482159728047,0.08287886112252399,757,509,False
348,flat,0.8708504948793447,1.786802860394339,0.3084666511705,1.786802860394339,0.25861442202149176,0.03277650178655649,445,370,False
351,flat,0.2530179286563327,1.8066579306463784,0.37779645926918287,1.8066579306463784,0.15519404592786543,0.059092573093608394,425,354,False
356,flat,28.99932317027195,59.46295168344564,1.7910930912676293,59.46295168344564,15.017120133546975,1.825894061130602,572,1590,True
357,flat,0.3808841102514617,3.2392753424612586,2.7154456123422843,3.2392753424612586,2.6919255696875135,2.6728256480290162,1035,1627,False
361,flat,0.4046987001174899,1.7205695838298944,0.3400102577639087,1.7205695838298944,1.008700364006882,0.2227534395063484,422,367,False
